Time,Set_V,Measured_V,Current,Power,Temperature,Supply_v
2025-07-22 16:45:11,60.0,0.00574496,0.000896252,4.34285e-06,N/A
2025-07-22 16:45:11,60.0,0.00524763,0.000819856,4.09467e-06,N/A
2025-07-22 16:45:12,60.0,0.00488816,0.000910753,5.02066e-06,N/A
2025-07-22 16:45:12,60.0,0.00547214,0.000861335,5.1137e-06,N/A
2025-07-22 16:45:12,60.0,0.00502174,0.000882102,3.96418e-06,N/A
2025-07-22 16:45:13,60.0,0.00481027,0.000928136,3.9887e-06,N/A
2025-07-22 16:45:13,60.0,0.00484687,0.000851771,4.5626e-06,N/A
2025-07-22 16:45:13,60.0,0.00472219,0.00100453,4.34672e-06,N/A
2025-07-22 16:45:14,60.0,0.00446062,0.000946274,4.36081e-06,N/A
2025-07-22 16:45:14,60.0,0.00478887,0.000950186,4.29306e-06,N/A
2025-07-22 16:45:15,60.0,0.00408299,0.000894833,4.19564e-06,N/A
2025-07-22 16:45:15,60.0,0.00437817,0.000864721,4.1031e-06,N/A
2025-07-22 16:45:15,60.0,0.00458625,0.000900311,4.43845e-06,N/A
2025-07-22 16:45:16,60.0,0.00494519,0.000889044,4.32106e-06,N/A
2025-07-22 16:45:16,60.0,0.00503978,0.00090997,4.57839e-06,N/A
2025-07-22 16:45:16,60.0,0.00540642,0.000853393,4.49216e-06,N/A
2025-07-22 16:45:17,60.0,0.00523018,0.000975268,4.86965e-06,N/A
2025-07-22 16:45:17,60.0,0.0052688,0.00098741,4.85334e-06,N/A
2025-07-22 16:45:17,60.0,0.00517664,0.000985135,4.40925e-06,N/A
2025-07-22 16:45:18,60.0,0.00482778,0.000908777,4.52169e-06,N/A
2025-07-22 16:45:18,60.0,0.00459068,0.000967289,4.41321e-06,N/A
2025-07-22 16:45:19,60.0,0.00521374,0.000884783,4.25379e-06,N/A
2025-07-22 16:45:19,60.0,0.00474614,0.000922849,4.38429e-06,N/A
2025-07-22 16:45:19,60.0,0.00508474,0.00102065,4.87532e-06,N/A
2025-07-22 16:45:20,60.0,0.00444858,0.00102033,4.15823e-06,N/A
2025-07-22 16:45:20,60.0,0.00474074,0.00101695,4.48169e-06,N/A
2025-07-22 16:45:20,60.0,0.00468331,0.000945295,4.85453e-06,N/A
2025-07-22 16:45:21,60.0,0.00508839,0.000931753,4.46448e-06,N/A
2025-07-22 16:45:21,60.0,0.00493312,0.000926645,4.75532e-06,N/A
2025-07-22 16:45:22,60.0,0.00487227,0.000925452,4.19963e-06,N/A
2025-07-22 16:45:22,60.0,0.00454017,0.000983287,4.72093e-06,N/A
2025-07-22 16:45:22,60.0,0.00510365,0.000965493,4.34536e-06,N/A
2025-07-22 16:45:23,60.0,0.00452394,0.000977259,4.48629e-06,N/A
2025-07-22 16:45:23,60.0,0.00458033,0.000988345,4.52264e-06,N/A
2025-07-22 16:45:23,60.0,0.00448626,0.0010026,4.484e-06,N/A
2025-07-22 16:45:24,60.0,0.00457611,0.000956347,4.45804e-06,N/A
2025-07-22 16:45:24,60.0,0.00446096,0.000883541,4.38893e-06,N/A
2025-07-22 16:45:25,60.0,0.00487125,0.000942436,4.62221e-06,N/A
2025-07-22 16:45:25,60.0,0.00448184,0.000957014,4.4941e-06,N/A
2025-07-22 16:45:25,60.0,0.00482317,0.000999779,4.72438e-06,N/A
2025-07-22 16:45:26,60.0,0.00488464,0.00100056,5.04134e-06,N/A
2025-07-22 16:45:26,60.0,0.00457349,0.000837741,4.06753e-06,N/A
2025-07-22 16:45:26,60.0,0.00467271,0.000843437,3.97296e-06,N/A
2025-07-22 16:45:27,60.0,0.00467772,0.000904128,4.36648e-06,N/A
2025-07-22 16:45:27,60.0,0.00477508,0.000889601,4.22421e-06,N/A
2025-07-22 16:45:27,60.0,0.00479881,0.000847136,3.7521e-06,N/A
2025-07-22 16:45:28,60.0,0.00466155,0.000978171,4.17243e-06,N/A
